person_id,name,birth_year
nm0839008,Zhou Sun,1954
nm0839011,Komako Sunada,1900
nm0839024,Hideo Sunazuka,1932
nm0839040,Sundarabai,0
nm0839090,Pär Sundberg,1957
nm0839129,Sunder,1908
nm0839146,Matthew Sunderland,0
nm0839209,Bjørn Sundquist,1948
nm0839293,Sung Ji-ru,1968
nm0839376,Mr. Sunshine,0
nm0839432,Martti Suosalo,1962
nm0839457,Branko Supek,1945
nm0839521,Antonín Sura,1929
nm0839546,Valeska Suratt,1882
nm0839581,Surekha,1955
nm0839586,Surendra,0
nm0839594,Henry Surentu,0
nm0839596,Suresh,0
nm0839597,Suresh,1929
nm0839634,Sanjay Suri,1971
nm0839649,Bruny Surin,1967
nm0839687,Ali Sürmeli,1959
nm0839691,Antanas Surna,1940
nm0839761,Suryakala,0
nm0839763,Suryakantham,1924
nm0839779,Charlotte Susa,1898
nm0839820,Sushant Singh,1972
nm0839822,Sushila,0
nm0839933,Josh Sussman,0
nm0839934,Kevin Sussman,1970
nm0839977,Kenji Susukida,1898
nm0839989,Ki Sutarman,0
nm0840027,Martin Suter,1948
nm0840122,John Sutherland,0
nm0840178,Victor Sutherland,1889
nm0840243,Sonja Sutter,1931
nm0840287,Charles Sutton,1855
nm0840303,Dudley Sutton,1933
nm0840316,Grady Sutton,1906
nm0840330,John Sutton,1908
nm0840340,Julia Sutton,1938
nm0840430,Olga Sutulova,1980
nm0840436,Morten Suurballe,1955
nm0840486,Tarō Suwa,1954
nm0840515,Suzzanna,1942
nm0840551,Anne Suzuki,1987
nm0840559,David Suzuki,1936
nm0840560,Denmei Suzuki,1900
nm0840603,Kazuma Suzuki,0
nm0840624,Kyôka Suzuki,1968
nm0840642,Teiyû Ichiryûsai,1958
nm0840652,Noriko Suzuki,0
nm0840664,Saori Sugimoto,1964
nm0840667,Sawa Suzuki,1972
nm0840671,Seijun Suzuki,1923
nm0840679,Sumiko Suzuki,1904
nm0840695,Tomiko Suzuki,1956
nm0840704,Utako Suzuki,1880
nm0840715,Yûsaku Suzuki,1986
nm0840720,Ken'ichi Suzumura,1974
nm0840721,Hirotaka Suzuoki,1950
nm0840745,Alejandro Suárez,1941
nm0840754,Blanca Suárez,1988
nm0840756,Carlos Suárez,1910
nm0840772,Emma Suárez,1964
nm0840782,Héctor Suárez,1938
nm0840788,José Suárez,1919
nm0840935,Semyon Svashenko,1904
nm0840977,Doris Svedlund,1926
nm0840994,Pertti Sveholm,1953
nm0841061,Tore Svennberg,1858
nm0841092,Gunnar Svensrud,1942
nm0841214,Lev Sverdlin,1901
nm0841217,Roza Sverdlova,1908
nm0841220,Olav Sverenius,0
nm0841284,Frantisek Svihlík,1941
nm0841363,Ilona Svobodová,1960
nm0841377,Libuše Švormová,1935
nm0841381,Světla Svozilová,1906
nm0841384,Boris Svrtan,1964
nm0841389,Josef Sváb-Malostranský,1860
nm0841397,Jenny Svärdsäter,1972
nm0841456,Bob Swaim,1943
nm0841470,Charles Swain,1966
nm0841501,Mack Swain,1876
nm0841552,Arvind Swamy,1970
nm0841568,Robert Swan,1944
nm0841700,Ewa Swann,1945
nm0841797,Gloria Swanson,1899
nm0841799,Greg Swanson,1947
nm0841860,Rochelle Swanson,1963
nm0841889,Karin Swanström,1873
nm0841897,Swapna,0
nm0841929,An Swartenbroekx,1969
nm0841932,Gladys Swarthout,1897
nm0842060,Morris Sweden,1911
nm0842093,Bob Sweeney,1918
nm0842187,Robert Sweeney,0
nm0842191,Sean Sweeney,0
nm0842215,Ann Sweeny,1946
nm0842239,Blanche Sweet,1896
nm0842258,Dita Von Teese,1972
nm0842330,Monica Sweetheart,1981
nm0842380,Arthur Swemmer,1912
nm0842452,Carin Swensson,1905
nm0842476,Tommy Swerdlow,1962
nm0842522,Josef Swickard,1866
nm0842635,Valerie Swift,0
nm0842677,Nora Swinburne,1902
nm0842737,Monica Swinn,1948
nm0842770,Tilda Swinton,1960
nm0842884,Tracy Brooks Swope,0
nm0842918,Brigitte Sy,1956
nm0842938,Syanie Hisham,0
nm0842962,Vladimir Sychyov,1971
nm0842977,Kyrre Haugen Sydness,1972
nm0843059,Eric Sykes,1923
nm0843103,Pauliina Sykkö,1981
nm0843163,Claude Sylvain,1930
nm0843213,William Sylvester,1922
nm0843294,Sylvie,1883
nm0843348,Margit Symo,1913
nm0843353,Burk Symon,1888
nm0843401,Sylvia Syms,1934
nm0843435,Del Synnott,1977
nm0843441,Aleks Syntek,1969
nm0843455,Jaroslav Sypal,1958
nm0843563,Mihály Szabados,1972
nm0843648,Lajos Szabó,1932
nm0843700,Zoltán Szakáts,1901
nm0843710,Gabriella Szaksz,1977
nm0843735,Andrzej Szalawski,1911
nm0843772,Grazyna Szapolowska,1953
nm0843863,Henry Sze,1885
nm0843924,Zita Szeleczky,1915
nm0843968,József Szendrő,1914
nm0844024,Gyula Szersén,1940
nm0844027,Tibor Szervét,1958
nm0844069,József Szikra,1955
nm0844083,László Szilassy,1908
nm0844102,István Szilágyi,1937
nm0844109,Tibor Szilágyi,1942
nm0844141,Ádám Szirtes,1925
nm0844159,Carrie Szlasa,0
nm0844182,Teresa Szmigielówna,1929
nm0844344,Joanna Szurmiej,1975
nm0844359,Stefan Szwarc,0
nm0844371,Borys Szyc,1978
nm0844428,Aglaia Szyszkowitz,1968
nm0844435,László Szabó,1936
nm0844449,Ferenc Szécsi,1913
nm0844462,Miklós B. Székely,1948
nm0844466,Anna Széles,1942
nm0844476,András Szőke,1962
nm0844514,David Santalla,1939
nm0844516,Sofia Sá da Bandeira,1963
nm0844553,Armando Sáenz,1923
nm0844558,Conchita Sáenz,1881
nm0844561,Fernando Sáenz,0
nm0844596,Héctor Sáez,1946
nm0844611,Anikó Sáfár,1948
nm0844640,Tina Sáinz,1945
nm0844750,Manuel Sánchez Navarro,1892
nm0844761,Gustavo Sánchez Parra,1966
nm0844765,Fernando Sánchez Polack,1920
nm0844766,Luis Sánchez Polack,1926
nm0844790,Luis Sánchez Tello,1910
nm0844800,José Sánchez Vázquez,0
nm0844854,Blanca Sánchez,1946
nm0844869,Carmen Sánchez,0
nm0844884,César Sánchez,1953
nm0844943,Gonzalo Sánchez,1952
nm0845120,Mónica Sánchez,1970
nm0845129,Ómar Sánchez,0
nm0845190,Vicenta Sánchez,0
nm0845205,Oscar Ortega Sánchez,1962
nm0845209,Aitana Sánchez-Gijón,1968
nm0845238,Ella Šárková,1906
nm0845293,Leila Säälik,1941
nm0845301,Andrine Sæther,1964
nm0845342,Richard Séguin,1952
nm0845370,Pierre Sénélas,0
nm0845378,Lino Sérgio,0
nm0845427,Paula Só,0
nm0845453,Kristina Söderbaum,1912
nm0845483,Irene Söderblom,1921
nm0845484,Lena Söderblom,1935
nm0845486,Åke Söderblom,1910
nm0845575,Senta Söneland,1882
nm0845609,Hilmi Sözer,1970
nm0845622,Rolf Søder,1918
nm0845637,Ole Søltoft,1941
nm0845656,Finn-Arve Sørbøe,0
nm0845679,Helle Merete Sørensen,1946
nm0845686,Ingeborg Sørensen,1948
nm0845695,Kim Sørensen,1976
nm0845719,Reidar Sørensen,1956
nm0845729,Volmer Sørensen,1914
nm0845747,Mualla Sürer,1902
nm0845794,Tony Tedeschi,1964
nm0845808,Ta'avale,0
nm0845832,Joe Tabb,0
nm0845834,Dan Taba,0
nm0845836,Thérèse Taba,1951
nm0845866,Anton Tabakov,1960
nm0845867,Oleg Tabakov,1935
nm0845912,Tomoko Tabata,1980
nm0845921,Jamieson Tabb,0
nm0845935,José María Tasso,1934
nm0845946,Robert Taber,0
nm0845989,Brett Tabisel,1982
nm0846025,Michael Tabone,0
nm0846102,Kenzō Tabu,1914
nm0846161,Simeon Tachev,0
nm0846187,Hiroshi Tachikawa,1931
nm0846192,Fumihiko Tachiki,1961
nm0846248,Aoi Tada,1981
nm0846306,Dusan Tadic,1929
nm0846339,Tulkun Tadzhiyev,1936
nm0846357,Uta Taeger,1940
nm0846446,Ron Taft,1947
nm0846480,Cary-Hiroyuki Tagawa,1950
nm0846484,Claudia Tagbo,0
nm0846497,Steve Tartalia,0
nm0846525,Rita Taggart,1947
nm0846548,Saïd Taghmaoui,1973
nm0846582,Maria Taglioni,0
nm0846616,Sharmila Tagore,1944
nm0846619,Ayumi Taguchi,0
nm0846621,Hiromasa Taguchi,1967
nm0846630,Tomoroo Taguchi,1957
nm0846671,Laila Taher,1939
nm0846677,László Tahi Tóth,1944
nm0846681,Dalip Tahil,1952
nm0846700,Iraj Tahmasb,0
nm0846713,Calliope Tahtsoglou,0
nm0846720,Robert Tai,1953
nm0846754,Kiwako Taichi,1943
nm0846818,Taimak,1964
nm0846843,David Tainton,1976
nm0846862,Tomi Taira,1928
nm0846882,Dawnlea Tait,0
nm0846913,Peter Tait,0
nm0846960,Kazuko Tajima,1941
nm0846977,Sujiwo Tejo,1962
nm0846998,Hizuru Takachiho,1932
nm0847028,Kôkichi Takada,1911
nm0847031,Minoru Takada,1899
nm0847033,Miwa Takada,1947
nm0847049,Bū Takagi,1939
nm0847050,Eiji Takagi,1896
nm0847068,Masujirô Takagi,0
nm0847082,Shinpei Takagi,1902
nm0847085,Wataru Takagi,1966
nm0847104,Akira Takahashi,1934
nm0847114,Etsushi Takahashi,1935
nm0847118,Hideki Takahashi,1944
nm0847128,Hitomi Takahashi,1961
nm0847146,Kazuya Takahashi,1969
nm0847157,Masaya Takahashi,1930
nm0847162,Megumi Takahashi,1967
nm0847204,Toyo Takahashi,1903
nm0847239,Aleksandre Takaishvili,1895
nm0847264,Ken Takakura,1931
nm0847291,Hideo Takamatsu,1929
nm0847301,Hideko Takamine,1924
nm0847302,Mieko Takamine,1918
nm0847353,Mitsuko Takao,1915
nm0847358,Sôsuke Takaoka,1982
nm0847359,Mitsuko Takara,0
nm0847361,Akira Takarada,1934
nm0847387,Aiko Takashima,0
nm0847392,Masahiro Takashima,1965
nm0847396,Tadao Takashima,1930
nm0847400,Kaku Takashina,1919
nm0847408,Sanae Takasugi,1918
nm0847427,Chigusa Takayama,1931
nm0847470,Harurō Takeda,0
nm0847475,Kaori Takeda,1958
nm0847491,Tetsuya Takeda,1949
nm0847511,Chieko Takehisa,1912
nm0847562,Naoto Takenaka,1956
nm0847570,Yutaka Takenouchi,1971
nm0847580,Keiko Takeshita,1953
nm0847594,Junko Takeuchi,1972
nm0847607,Riki Takeuchi,1964
nm0847624,Yûko Takeuchi,1980
nm0847645,Eiko Takashiro,1945
nm0847654,Hisako Takihana,1906
nm0847662,Yumi Takigawa,1951
nm0847664,Junpei Takiguchi,1931
nm0847691,Yūsuke Takita,1930
nm0847717,Tako Hachirô,1940
nm0847775,Robert Talabis,0
nm0847794,Rinaldo Talamonti,1947
nm0847799,Ana Claudia Talancón,1980
nm0847812,Henryk Talar,1945
nm0847826,Vladimir Talashko,1946
nm0847853,Suzanne Talba,1881
nm0847869,Sharyn Talbert,0
nm0847939,Lyle Talbot,1902
nm0847953,Nita Talbot,1930
nm0847993,Gloria Talbott,1931
nm0848018,Niloufar Talebi,0
nm0848019,Alberto Talegalli,1913
nm0848123,Vanja Tallas,0
nm0848174,Nadine Tallier,1932
nm0848231,Natalie Talmadge,1896
nm0848232,Norma Talmadge,1894
nm0848234,Richard Talmadge,1892
nm0848275,Myfanwy Talog,1944
nm0848301,Hana Talpová,1938
nm0848308,Tiku Talsania,1954
nm0848349,Valentina Talyzina,1935
nm0848383,Tam Sin-Hung,0
nm0848384,Suk-Mui Tam,0
nm0848396,Rumi Tama,1949
nm0848407,Ryōichi Tamagawa,0
nm0848416,Kensuke Tamai,0
nm0848423,John Tamaki,1962
nm0848426,Utako Tamaki,1901
nm0848437,T. Tamamoto,1879
nm0848486,Elza Temary,1905
nm0848506,Beth Tamayo,0
nm0848533,Tetsurō Tanba,1922
nm0848546,Carlo Tamberlani,1899
nm0848560,Russ Tamblyn,1934
nm0848577,Clara Tambour,1891
nm0848614,Baki Tamer,1924
nm0848617,Sema Tamer,1957
nm0848667,Akim Tamiroff,1899
nm0848672,Jirō Tamiya,1935
nm0848693,Mary Tamm,1950
nm0848742,Violetta Grafin Tarnowska Bronner,1938
nm0848784,Kunio Tamura,1907
nm0848785,Masakazu Tamura,1943
nm0848791,Nami Tamura,1942
nm0848793,Ryô Tamura,1946
nm0848796,Takahiro Tamura,1928
nm0848843,Han Tan,0
nm0848862,Khatijah Tan,0
nm0848864,Kheng Hua Tan,1963
nm0848865,Lanqing Tan,1908
nm0848883,Philip Tan,1960
nm0848903,Tao-Liang Tan,1947
nm0848910,Germán Valdés,1915
nm0848923,Ying Tan,1915
nm0848928,Zuhal Tan,1944
nm0848948,Seiichi Tanabe,1969
nm0848978,Fudeko Tanaka,1913
nm0848984,Haruo Tanaka,1912
nm0848993,Kunie Tanaka,1932
nm0849006,Ken Tanaka,1951
nm0849011,Kinuyo Tanaka,1909
nm0849021,Mari Tanaka,1951
nm0849028,Mayumi Tanaka,1955
nm0849032,Min Tanaka,1945
nm0849050,Rie Tanaka,1979
nm0849086,Toyo Tanaka,1955
nm0849091,Yasuo Tanaka,1932
nm0849093,Yôji Tanaka,1963
nm0849100,Yûko Tanaka,1955
nm0849165,Gerhard Tandar,1894
nm0849180,Mina Tander,1979
nm0849199,Raveena Tandon,1971
nm0849243,Seyyal Taner,1948
nm0849257,Alan Tang,1946
nm0849264,Bao-Yun Tang,1944
nm0849292,Ho-Kwong Tang,1961
nm0849358,Kiyoko Tange,1920
nm0849359,Klaus Tange,1962
nm0849423,Akira Tani,1885
nm0849429,Hayato Tani,1946
nm0849432,Kan'ichi Tani,1901
nm0849437,Naomi Tani,1948
nm0849447,Yôko Tani,1928
nm0849459,Kenji Tanigaki,0
nm0849461,Miyuki Tanigawa,0
nm0849487,Masahiko Tanimura,1927
nm0849578,A.J. Tannen,0
nm0849582,Julius Tannen,1880
nm0849586,William Tannen,1911
nm0849612,Antwon Tanner,1975
nm0849628,Dave Tanner,0
nm0849631,Edward Tanner,0
nm0849692,Ronny Tanner,1948
nm0849776,Isamu Tanonaka,1932
nm0849783,Mark Tanous,1955
nm0849830,Gisela Tantau,1933
nm0849863,Tanuja Samarth,1943
nm0849877,Deniz Tanyeli,1939
nm0849895,Rik Tazíner,0
nm0849916,Chung-Hua Tou,1962
nm0849919,Tao Guo,1969
nm0849942,Sebastião Tapajós,1943
nm0849946,Stefan Tapalaga,1933
nm0849976,Conchita Tapia,0
nm0849983,Ernesto Tapia,0
nm0850013,Josefina Tapias,0
nm0850029,Colin Tapley,1909
nm0850033,Rose Tapley,1881
nm0850138,Tara,0
nm0850150,Tarabai,0
nm0850152,Rifaat Tarabay,0
nm0850162,Gerardo Taracena,1970
nm0850197,Sergey Taramaev,1958
nm0850231,Carlo Taranto,1921
nm0850465,Sudhir Thakkar,0
nm0850499,Mary Cleo Tarlarini,1878
nm0850525,Alan Tarlton,1902
nm0850618,Jürgen Tarrach,1960
nm0850648,Daniel Tarrare,0
nm0850668,Jean Tarride,1901
nm0850702,Shlomo Tarshish,1947
nm0850761,Tarun,1983
nm0850809,Erol Tas,1928
nm0850837,Emanuela Taschini,0
nm0850848,Hikmet Tasdemir,1942
nm0850850,Selahattin Tasdögen,1951
nm0850854,Leda Taseva,1926
nm0850865,Steven Tash,0
nm0850871,Dimitar Tashev,0
nm0850885,Yuriko Tashiro,0
nm0850893,Evgeniy Tashkov,1926
nm0850896,Lilyan Tashman,1896
nm0850933,Vladimir Taskin,1894
nm0850939,Susan Taslimi,1950
nm0851034,Kati Tastet,1973
nm0851047,Ta Lei,0
nm0851059,Kayoko Tataki,0
nm0851060,Tatán,1954
nm0851071,Jun Tatara,1917
nm0851120,Claudia Tate,0
nm0851149,John Tate,1915
nm0851188,Reginald Tate,1896
nm0851218,Kazuya Tatekabe,1934
nm0851245,Branko Tatic,1901
nm0851264,Ibrahim Tatlises,1952
nm0851299,Noriko Tatsumi,1947
nm0851300,Ryûtarô Tatsumi,1905
nm0851312,Shizue Tatsuta,1903
nm0851343,Ameerah Tatum,0
nm0851406,Walter Taub,1907
nm0851408,Aino Taube,1912
nm0851458,Anatole Taubman,1970
nm0851486,Jeanette Lin Tsui,1936
nm0851516,Paula Taupier,0
nm0851520,Masami Taura,1932
nm0851582,Audrey Tautou,1976
nm0851645,Patrícia Tavares,1977
nm0851658,Dino Tavarone,1942
nm0851721,Albert Tavernier,1859
nm0851745,Francesca Taviani,0
nm0851767,José María de Tavira,1983
nm0851793,Yuri Tavrov,1938
nm0851817,Moshe Tawil,0
nm0851828,Liisa Taxell,1931
nm0851837,Tamara Taxman,1947
nm0851839,Alaric,1979
nm0851854,Ryôsei Tayama,1951
nm0851861,Vic Tayback,1930
nm0851865,Mandala Tayde,1975
nm0851872,Mirhadi Tayebi,0
nm0851916,Lance Taylor Sr.,1915
nm0851928,Al Taylor,1898
nm0851953,Alma Taylor,1895
nm0852028,Benedict Taylor,1960
nm0852047,Blake Taylor,0
nm0852072,Bruce Taylor,1936
nm0852115,Cheri Taylor,1952
nm0852118,Chip Taylor,1940
nm0852220,David Albert Taylor,0
nm0852256,Dendrie Taylor,1960
nm0852305,Dub Taylor,1907
nm0852347,Estelle Taylor,1894
nm0852365,Forrest Taylor,1883
nm0852406,Gilbert Taylor,0
nm0852466,Holland Taylor,1943
nm0852517,James Arnold Taylor,1969
nm0852538,Jay Taylor,1991
nm0852542,Jean Taylor,1893
nm0852674,Joyce Taylor,1937
nm0852722,Kirk Taylor,1959
nm0852748,Laurette Taylor,1883
nm0852834,Marjorie Taylor,1912
nm0852846,Mark Taylor,0
nm0852848,Mark L. Taylor,1950
nm0852965,Noah Taylor,1969
nm0853041,Renée Taylor,1933
nm0853141,Sarah Taylor,0
nm0853166,Seth Taylor,0
nm0853174,Veronica Taylor,0
nm0853253,Tessa Taylor,0
nm0853293,Valerie Taylor,1902
nm0853299,Vaughn Taylor,1911
nm0853355,Zack Taylor,0
nm0853375,Leigh Taylor-Young,1945
nm0853378,Pierre Taylou,0
nm0853392,Jun Tazaki,1913
nm0853411,Ilknur Taçbas,0
nm0853449,Katia Tchenko,1947
nm0853481,Ludmilla Tchérina,1924
nm0853490,Kiri Te Kanawa,1944
nm0853517,Phil Tead,1893
nm0853583,Owen Teale,1961
nm0853604,Conway Tearle,1878
nm0853607,Godfrey Tearle,1884
nm0853609,Noel Tearle,1892
nm0853623,Verree Teasdale,1903
nm0853673,Homayoon,1937
nm0853680,Jacopo Tecchi,0
nm0853696,Theo Tecklenburg,1907
nm0853724,Carlo Tedeschi,0
nm0853745,Anita Todesco,1932
nm0853797,Elsa Tee,1917
nm0853872,Horst Teetzmann,1920
nm0853880,Idit Teperson,1959
nm0853954,Aarin Teich,1961
nm0853979,Sven Teichmann,0
nm0853995,Inger Teien,1937
nm0854045,Elizabeth Teissier,1938
nm0854055,Abraham Teitelbaum,1889
nm0854093,Aurélio Teixeira,1926
nm0854135,Melim Teixeira,0
nm0854149,Virgilio Teixeira,1917
nm0854151,Teixeirinha,1927
nm0854212,Elena María Tejeiro,1939
nm0854214,Herminia Tejela,1927
nm0854233,Georgiy Teykh,1906
nm0854251,Ahmet Tarik Tekçe,1920
nm0854252,Necip Tekçe,1924
nm0854265,Suphi Tekniker,1940
nm0854302,Valentina Telegina,1915
nm0854304,April Telek,1975
nm0854318,Jandirah Teles,0
nm0854374,Alma Tell,1898
nm0854382,Olive Tell,1894
nm0854562,Muzaffer Tema,1919
nm0854590,Hédi Temessy,1925
nm0854702,Lew Temple,1967
nm0854727,Wilfred Temple,1889
nm0854771,Joyce Templeton,0
nm0854824,Terry TenBroek,0
nm0854825,Catherine ten Bruggencate,1955
nm0854842,Rujun Teng,1946
nm0854900,John Tench,0
nm0854903,Luigi Tenco,1938
nm0855036,Barbara Tennant,1892
nm0855039,David Tennant,1971
nm0855092,Olivia Tennet,0
nm0855103,Jon Tenney,1961
nm0855132,Julius Tennon,1953
nm0855150,Walter Tennyson,1899
nm0855199,Juan Manuel Tenuta,1924
nm0855256,Valentin Teodosiu,1953
nm0855267,Oded Teomi,1937
nm0855278,Vicente Tepedino,1964
nm0855342,Aimo Tepponen,1924
nm0855358,Marguerite de Ter,0
nm0855385,Minori Terada,1942
nm0855395,Mikio Terashima,1931
nm0855398,Susumu Terajima,1963
nm0855400,Yûsaku Terashima,0
nm0855414,Rolly,1963
nm0855417,Akira Terao,1947
nm0855429,Shinobu Terajima,1972
nm0855442,Yasufumi Terawaki,1962
nm0855482,Gavriil Terekhov,1891
nm0855486,Margarita Terekhova,1942
nm0855506,Vadim Terentyev,1939
nm0855570,Sándor Terhes,1961
nm0855574,Gisbert Peter Terhorst,1945
nm0855637,Lenka Termerová,1947
nm0855643,Orpha Termin,0
nm0855654,Salvatore Termini,1967
nm0855689,Zoltán Ternyák,1963
nm0855711,Siegfried Terpoorten,1971
nm0855722,Renato Terra,1922
nm0855763,Dan Terranova,1930
nm0855777,Rita Terranova,1957
nm0855895,Antónia Terrinha,1964
nm0855909,Ellaline Terriss,1871
nm0855912,Tom Terriss,1872
nm0855920,Alberto Terrones,1894
nm0855969,Don Terry,1902
nm0855979,Ethel Grey Terry,1891
nm0856012,John Terry,1950
nm0856042,Marty Terry,0
nm0856050,Nigel Terry,1945
nm0856094,Wayne Terry,0
nm0856128,Zhanna Terteyan,1933
nm0856190,Lyudmila Efimenko,1951
nm0856194,Nubar Terziyan,1909
nm0856196,Nino Terzo,1923
nm0856220,Branko Tesanovic,0
nm0856227,Jan Tesarz,1935
nm0856317,Aimée Tessandier,0
nm0856338,Robert Tessen,1915
nm0856353,Domingo Tessier,1918
nm0856383,Valentine Tessier,1892
nm0856438,M.W. Testa,0
nm0856440,Mary Testa,1955
nm0856500,Sylvie Testud,1971
nm0856515,Evgeniy Teterin,1905
nm0856625,Jan Teulings,1905
nm0856646,Pauline Teutscher,0
nm0856673,Jorge Treviño,1906
nm0856711,Samira Tewfik,0
nm0856757,Oscar Textorius,1864
nm0856764,Maurice Teynac,1915
nm0856774,Agathe Teyssier,0
nm0856785,Müserref Tezcan,1952
nm0856791,Erol Tezeren,1942
nm0856801,Katsumi Tezuka,1912
nm0856808,Tōru Tezuka,1962
nm0856897,Dinesh Thakur,1947
nm0856900,Nandita Thakur,0
nm0856908,Eric Thal,0
nm0856917,Anna Thalbach,1973
nm0856918,Katharina Thalbach,1954
nm0856955,Felix Thall,0
nm0856963,Jim Thalman,0
nm0857012,Panos Thanassoulis,0
nm0857147,Torin Thatcher,1905
nm0857150,Hilmar Thate,1931
nm0857154,Thatte,0
nm0857275,Deborah Theaker,1964
nm0857302,Rosemary Theby,1892
nm0857313,Henry Theel,1917
nm0857346,Gretl Theimer,1910
nm0857472,Maria Theodorakis,0
nm0857475,Theodore Gottlieb,1906
nm0857499,Anton Theodorelos,0
nm0857513,Hristina Theodoropoulou,0
nm0857586,Max Theriez,0
nm0857590,Marie-Jo Therio,1960
nm0857620,Justin Theroux,1971
nm0857696,Reggie Theus,1957
nm0857726,Henry Thia,1952
nm0857776,Jean-Marc Thibault,1923
nm0857786,Mireille Thibault,0
nm0857998,Thomas Thieme,1948
nm0858022,James Thierrée,1974
nm0858048,Mélanie Thierry,1981
nm0858128,Thilakan,1935
nm0858138,Claudine Thill,0
nm0858164,Hermann Thimig,1890
nm0858182,Thinh Trinh,0
nm0858186,Roy Thinnes,1938
nm0858329,Robert Thoeren,1903
nm0858376,Peter Thom,1935
nm0858412,Georg Thomalla,1915
nm0858413,Simone Thomalla,1965
nm0858573,Bruce Thomas,1961
nm0858618,Charles Thomas,0
nm0858634,Christine Thomas,0
nm0858710,David Jean Thomas,0
nm0858747,Dominique Thomas,1961
nm0858776,Eddie Kaye Thomas,1980
nm0858808,Ernest Thomas,1950
nm0858813,Evan Thomas,1891
nm0858828,Frank M. Thomas,1889
nm0858908,Heather Thomas,0
nm0858930,Hugh Thomas,1949
nm0858944,Isa Thomas,1932
nm0858977,Jameson Thomas,1888
nm0859011,Jennifer Thomas,0
nm0859079,Judy Thomas,0
nm0859130,Larry Thomas,0
nm0859183,Lyn Thomas,1929
nm0859197,Marcus Thomas,0
nm0859230,Maureen Thomas,0
nm0859243,Michael Thomas,0
nm0859365,Philip Michael Thomas,1949
nm0859552,Sunset Thomas,1972
nm0859645,Wilfrid Thomas,1904
nm0859647,William Thomas,0
nm0859692,Howard Thomashefsky,0
nm0859720,Marsha Thomason,0
nm0859740,Florence Thomassin,1966
nm0859747,Klaus Thomasson,1952
nm0859757,Willi Thomczyk,1953
nm0859763,Karin Thome,1943
nm0859772,Tim Thomerson,1946
nm0859824,Al Thompson,0
nm0859921,Brian Thompson,1959
nm0859939,Carlos Thompson,1923
nm0859985,Christopher Thompson,1966
nm0860018,Dani Thompson,0
nm0860065,Don Thompson,0
nm0860092,Duane Thompson,1903
nm0860107,Elizabeth Thompson,0
nm0860216,Hugh Thompson,1887
nm0860233,Jack Thompson,1940
nm0860443,Marc Thompson,1975
nm0860471,Marshall Thompson,1925
nm0860549,Nick Thompson,1889
nm0860649,Robert Thompson,0
nm0860690,Scott Thompson,1959
nm0860895,Ebba Thomsen,1887
nm0860898,Gregg Thomsen,1965
nm0860947,Ulrich Thomsen,1963
nm0860997,Erik Thomson,1967
nm0861027,John Thomson,1969
nm0861034,Kenneth Thomson,1899
nm0861069,Patricia Ayame Thomson,0
nm0861185,June Thorburn,1931
nm0861280,Jürgen Thormann,1928
nm0861312,Chris Warfield,1927
