from_id,to_id,ordering,category
nm0756977,tt0123789,6,actor
nm0847031,tt23633424,3,actor
nm9680631,tt1511433,5,actor
nm0467566,tt5309960,9,actor
nm1311599,tt32376566,3,actress
nm0020218,tt0922366,10,actor
nm0596968,tt0055461,2,actress
nm0458989,tt0025324,2,actress
nm0708479,tt21215938,10,actor
nm0890256,tt0046315,7,actress
nm0559607,tt11749218,2,actress
nm2696671,tt27406682,4,actress
nm7976107,tt8316026,4,actor
nm3782472,tt1592531,2,actress
nm6166940,tt6137968,1,actor
nm15311527,tt29354056,7,actress
nm2092098,tt2174003,2,actor
nm0538916,tt0168233,10,actor
nm0188705,tt28489130,1,actress
nm0018685,tt0016690,10,actor
nm0785854,tt0104786,8,actor
nm0332281,tt0330910,2,actor
nm3441645,tt4246750,5,actor
nm0846977,tt11075364,1,actor
nm0009777,tt1411831,1,actress
nm11112043,tt11558688,6,actress
nm2864554,tt3615062,3,actor
nm2373192,tt1328604,3,actor
nm0465062,tt0081507,10,actor
nm6114217,tt28306158,4,actress
nm0398884,tt1229008,5,actress
nm0590777,tt4684428,3,actor
nm0219292,tt17024450,4,actor
nm2316917,tt15071288,2,actress
nm4457349,tt5373876,4,actor
nm6869602,tt4692734,5,actress
nm4493060,tt4943992,11,actress
nm1626134,tt0408286,6,actress
nm0399062,tt2369041,3,actress
nm0944178,tt0089234,5,actor
nm6437267,tt11367378,10,actress
nm3241600,tt1659342,1,actress
nm0875275,tt0104246,4,actor
nm8529040,tt6173418,6,actor
nm0895216,tt3256294,6,actress
nm0871967,tt0165287,4,actor
nm3595044,tt1500510,9,actor
nm1256649,tt0192663,4,actor
nm0651627,tt0038949,7,actor
nm0030135,tt14364560,1,actress
nm9028356,tt0407115,4,actress
nm0919370,tt26760837,9,actor
nm0004433,tt0157132,2,actor
nm0469173,tt0077627,8,actress
nm0113876,tt0046032,5,actor
nm1372568,tt30400119,1,actor
nm7649382,tt8972390,10,actor
nm0183504,tt8461956,7,actress
nm3408718,tt4520340,3,actor
nm2348319,tt1872784,4,actor
nm0155607,tt1028578,2,actress
nm9537117,tt7839582,1,actress
nm11402844,tt14361314,4,actress
nm4270203,tt1820664,3,actor
nm16853999,tt35109116,6,actor
nm0556305,tt27843634,5,actor
nm16002061,tt31999115,6,actress
nm7444668,tt5256918,7,actress
nm11012163,tt30419935,10,actress
nm0389882,tt16453330,7,actor
nm16712594,tt34519434,1,actor
nm0079008,tt0033718,8,actor
nm0502813,tt0139681,9,actor
nm0425478,tt0070602,5,actress
nm11615829,tt12392384,8,actress
nm0199171,tt10195256,1,actress
nm6896923,tt3388096,5,actor
nm10865802,tt2261737,10,actress
nm4341331,tt2275650,8,actor
nm0434115,tt0233938,3,actor
nm0795218,tt0010081,6,actress
nm1269906,tt0356940,4,actress
nm0549989,tt0031375,9,actor
nm0783834,tt0484164,6,actor
nm2478106,tt2056778,5,actress
nm0695253,tt3456812,6,actor
nm4892459,tt2231298,9,actor
nm1927398,tt0389828,9,actor
nm0265407,tt0009909,2,actress
nm7663909,tt8832928,4,actress
nm1197214,tt0808374,6,actor
nm0670130,tt0790709,9,actress
nm2036522,tt1612281,6,actor
nm1905731,tt3308694,8,actress
nm11027955,tt11051710,1,actress
nm9282234,tt7388604,4,actor
nm3624579,tt1517240,4,actor
nm6260268,tt3834874,7,actor
nm7131618,tt4876746,9,actor
nm0950552,tt0113153,5,actor
nm10892326,tt36912567,6,actor
nm0959596,tt0244048,1,actress
nm0122058,tt0119098,10,actor
nm9249934,tt2084885,7,actress
nm1735190,tt5423568,4,actress
nm0707147,tt0020350,4,actor
nm0480591,tt0077941,4,actor
nm0651506,tt0327064,2,actor
nm0650750,tt1045202,3,actor
nm0900266,tt13979788,4,actor
nm3102170,tt3282290,8,actor
nm0640078,tt0022262,6,actor
nm0606998,tt0045766,1,actor
nm1783534,tt7603290,5,actress
nm15161916,tt28682479,9,actress
nm0230182,tt0080903,4,actor
nm0002108,tt0047040,2,actress
nm0865124,tt0047004,9,actor
nm1528328,tt4833028,6,actress
nm10898033,tt10612362,2,actor
nm1376684,tt1817186,3,actor
nm2150310,tt6268850,10,actor
nm3049976,tt1380152,5,actor
nm7377439,tt6255800,7,actress
nm0955195,tt0038647,1,actress
nm7826712,tt34923068,5,actress
nm5066685,tt6419624,8,actor
nm0435229,tt0315621,5,actor
nm0478657,tt0179075,4,actor
nm3604243,tt5178964,6,actor
nm2990236,tt2095758,6,actress
nm7037927,tt4334272,8,actor
nm11604122,tt12375734,4,actor
nm0855689,tt0128127,1,actor
nm0453667,tt0421608,1,actor
nm0361757,tt0095309,8,actor
nm0013701,tt0380415,1,actress
nm0401204,tt0100974,3,actor
nm0000052,tt0067437,2,actor
nm9968037,tt6753884,5,actor
nm16176274,tt0213522,5,actor
nm0767415,tt0034363,2,actress
nm4987843,tt4520924,10,actor
nm0538753,tt0129031,7,actress
nm0089663,tt0845559,5,actor
nm0549102,tt0129653,4,actress
nm13804869,tt13906436,9,actress
nm0203978,tt3962210,8,actor
nm4149258,tt1753871,9,actor
nm4992392,tt3067878,6,actor
nm1531591,tt1228634,2,actress
nm0905777,tt0107825,10,actress
nm1439029,tt0465665,2,actress
nm12787236,tt11767808,9,actor
nm0211158,tt0178513,3,actor
nm1969374,tt0467465,8,actress
nm0576978,tt0120624,8,actor
nm15035032,tt28328078,9,actor
nm6995867,tt35995309,4,actor
nm0901526,tt0054618,7,actor
nm0385402,tt0065549,5,actor
nm0262180,tt0059500,10,actor
nm0059911,tt0495714,10,actor
nm0904494,tt0045535,7,actor
nm4244326,tt1805402,8,actor
nm8340860,tt12923406,5,actor
nm13878288,tt25815340,2,actor
nm1262139,tt0186927,9,actress
nm0699080,tt0293864,8,actress
nm4129969,tt29318030,1,actor
nm0065824,tt0466051,3,actor
nm0027947,tt0460057,9,actor
nm0222473,tt0051340,9,actress
nm0244884,tt0187192,4,actor
nm0542502,tt3418546,1,actress
nm0639579,tt0014475,3,actress
nm0947669,tt5276978,6,actor
nm0328112,tt0227991,6,actress
nm0793879,tt30055388,5,actor
nm0538202,tt0153513,4,actress
nm0417583,tt0323918,2,actor
nm0015060,tt31041037,2,actor
nm0041681,tt0021793,9,actor
nm0051257,tt5789310,3,actor
nm3218286,tt14255244,3,actor
nm0368172,tt4344272,1,actor
nm0273423,tt4515440,2,actor
nm6297873,tt3365348,5,actor
nm16445906,tt1680720,14,actor
nm0201367,tt0005464,8,actress
nm7050661,tt14261836,4,actor
nm11576792,tt29416055,6,actor
nm1747928,tt12195244,2,actor
nm2063872,tt0462261,1,actress
nm12241714,tt29432267,6,actress
nm1375383,tt4109548,9,actor
nm6544605,tt5087152,5,actor
nm0541487,tt1735900,8,actor
nm4136707,tt1731775,8,actor
nm0306608,tt0042296,5,actress
nm8891840,tt6603502,5,actor
nm8942978,tt6578228,9,actor
nm0000603,tt0096056,2,actress
nm0590210,tt0145349,8,actress
nm0007069,tt7654890,1,actor
nm0000802,tt0014625,6,actress
nm0355653,tt0032533,2,actor
nm14296208,tt28335996,8,actor
nm0695199,tt0187528,5,actor
nm0457755,tt0119352,4,actress
nm15112009,tt32545669,9,actor
nm0084219,tt0039316,3,actor
nm17527231,tt37693252,10,actor
nm0099786,tt0178224,5,actor
nm11786436,tt12826312,3,actor
nm0586528,tt1226251,6,actor
nm0436922,tt0462374,8,actor
nm0133452,tt8279402,4,actress
nm0380367,tt0159317,10,actress
nm0758582,tt0116168,8,actor
nm0073139,tt1237034,10,actress
nm0270234,tt0034125,2,actress
nm0085877,tt0007759,1,actor
nm7640906,tt5096874,8,actor
nm4658608,tt1990305,4,actor
nm11033590,tt3028198,3,actor
nm8310506,tt5907312,7,actor
nm0732442,tt0057241,10,actor
nm2352019,tt21330420,4,actress
nm0926355,tt0439536,1,actor
nm0102298,tt0091658,16,actress
nm0587329,tt0181293,2,actress
nm0004660,tt0230415,7,actor
nm10447444,tt24326462,7,actress
nm0843772,tt0093475,9,actress
nm11666523,tt18352260,3,actor
nm0894386,tt0125017,9,actress
nm3800461,tt1512228,3,actress
nm2505211,tt22907952,4,actor
nm1734877,tt11972014,1,actor
nm0323241,tt0123513,9,actor
nm1679591,tt19867870,5,actress
nm13087261,tt27925773,9,actor
nm7837425,tt5325762,8,actress
nm0880619,tt0029524,9,actor
nm5874958,tt16755188,3,actor
nm1345839,tt0187119,5,actress
nm0849437,tt0286023,5,actress
nm5644881,tt1980935,5,actress
nm1742567,tt0438858,9,actor
nm0374025,tt0460453,2,actor
nm1023075,tt0198460,5,actress
nm6241670,tt1986760,10,actor
nm12392030,tt39809846,5,actor
nm7969433,tt12974250,6,actor
nm0070791,tt0006946,3,actor
nm5334305,tt2466296,1,actor
nm0320856,tt1478330,9,actor
nm2742329,tt1625155,4,actor
nm4019386,tt3266808,5,actor
nm1589279,tt3787590,3,actress
nm11612144,tt0267781,7,actor
nm1306410,tt1285301,7,actor
nm1361049,tt11570120,5,actress
nm0392529,tt0033234,1,actor
nm7933694,tt20425204,20,actress
nm0215840,tt0383289,2,actress
nm0224933,tt7129446,1,actress
nm0074125,tt0094698,2,actor
nm0950825,tt0404094,2,actress
nm0043199,tt14786936,1,actor
nm2329917,tt36629956,4,actor
nm0298545,tt0329257,3,actress
nm0503095,tt0063784,7,actor
nm1064348,tt0925288,2,actress
nm2348721,tt0818484,2,actress
nm0691564,tt0081966,5,actor
nm15708113,tt13511260,2,actor
nm0741414,tt0149082,9,actor
nm7817702,tt5799948,6,actor
nm16335939,tt32887593,1,actor
nm0911097,tt4354384,2,actor
nm0002158,tt0042799,3,actor
nm0838056,tt0207975,9,actress
nm0632689,tt1454633,2,actor
nm3870086,tt7552842,7,actor
nm2585214,tt15506268,4,actor
nm0001635,tt0018849,3,actor
nm2031369,tt0342881,5,actor
nm0161320,tt6180468,3,actor
nm5989823,tt32829611,8,actress
nm13599858,tt19811776,5,actor
nm0467746,tt0282412,2,actress
nm0545004,tt1192134,9,actor
nm0493668,tt3271010,5,actress
nm0565104,tt0052387,9,actor
nm9325289,tt0190970,5,actor
nm0488535,tt0169971,1,actor
nm1967265,tt1292561,8,actor
nm0216342,tt3339680,3,actor
nm0735959,tt5487226,1,actress
nm14315269,tt24080968,8,actress
nm17403761,tt2158543,2,actor
nm0645385,tt0164616,7,actress
nm0215541,tt1714834,10,actor
nm8031540,tt12844640,7,actor
nm0013023,tt27796255,1,actor
nm0072215,tt7517232,10,actor
nm6252874,tt5584506,9,actor
nm0558044,tt0077301,7,actress
nm2866222,tt27813160,6,actor
nm2356003,tt27983102,14,actress
nm0812694,tt1667683,4,actress
nm1794340,tt1433763,4,actress
nm5651200,tt13276262,1,actress
nm10144570,tt9042192,1,actor
nm12057783,tt13422672,2,actress
nm15559797,tt31524802,3,actress
nm0001537,tt0035379,5,actor
nm1898045,tt1409717,1,actress
nm1288320,tt11186972,5,actor
nm0884805,tt0372594,8,actor
nm0280257,tt0164660,6,actor
nm1041999,tt0479697,4,actor
nm18133967,tt39377336,9,actor
nm13891799,tt21401610,1,actor
nm0220814,tt9014884,3,actress
nm0535392,tt5881528,9,actor
nm7071568,tt4380346,5,actor
nm2244329,tt10146094,8,actor
nm0906040,tt0042623,5,actor
nm0665555,tt29942179,3,actor
nm1035583,tt0053726,14,actor
nm2487551,tt0924429,2,actress
nm8682291,tt6380520,9,actor
nm0992038,tt3391590,9,actor
nm2299825,tt0897374,2,actress
nm7432884,tt7598076,7,actor
nm0590123,tt0062194,4,actor
nm7410251,tt6997210,4,actor
nm17376030,tt0249728,8,actress
nm5057686,tt29684697,3,actor
nm15450382,tt2527238,3,actor
nm0261967,tt0065809,8,actor
nm17078012,tt35992029,9,actress
nm18256146,tt40210177,10,actor
nm0193793,tt0021238,1,actor
nm0275423,tt25386452,7,actor
nm0311270,tt0096483,4,actor
nm7283947,tt12180812,7,actor
nm0011732,tt0126263,7,actor
nm6119351,tt5269950,1,actor
nm0001719,tt0074441,1,actor
nm0943849,tt12582270,7,actor
nm0507320,tt9854058,7,actress
nm0712437,tt0320617,5,actor
nm0043398,tt0293318,4,actress
nm0029272,tt0304907,7,actor
nm0845453,tt0032082,2,actress
nm3796469,tt13986278,7,actress
nm6569716,tt3910958,5,actor
nm0140460,tt0050943,8,actress
nm0001284,tt0042257,5,actor
nm0183158,tt2326574,7,actress
nm0461985,tt0187537,1,actor
nm3983081,tt10692224,1,actor
nm10202516,tt12472130,2,actress
nm0059974,tt0173602,1,actress
nm0133601,tt0195054,3,actress
nm0289858,tt0032875,1,actor
nm0497202,tt0044379,10,actor
nm12212563,tt13480686,4,actor
nm12997064,tt39880908,7,actress
nm0144857,tt0050687,6,actor
nm1625298,tt0411285,10,actress
nm0593955,tt0155217,7,actor
nm5103828,tt2179160,4,actor
nm2015202,tt0974552,1,actor
nm1217761,tt0350196,7,actor
nm0877149,tt7319486,3,actor
nm1351490,tt32116796,2,actor
nm1394603,tt1057980,1,actor
nm0596002,tt1244177,2,actor
nm0523735,tt0115005,1,actress
nm2440234,tt0978356,7,actor
nm7097758,tt35111865,1,actor
nm0712991,tt0119346,5,actress
nm8802599,tt6566076,4,actress
nm4509337,tt1964972,7,actor
nm0030016,tt41067293,4,actor
nm1616483,tt14826320,1,actor
nm0993188,tt4126510,5,actress
nm0419524,tt6900058,4,actor
nm0034835,tt10308766,2,actress
nm0818279,tt0179773,2,actor
nm5935388,tt3206146,2,actress
nm0430825,tt10102250,2,actor
nm2106945,tt1669779,1,actor
nm0345587,tt7641782,5,actress
nm0329468,tt0057140,7,actor
nm0000014,tt0048944,1,actress
nm1090879,tt5289520,10,actor
nm0578197,tt0254496,2,actor
nm9609437,tt4000906,4,actor
nm1485941,tt3037162,9,actor
nm1371494,tt37775862,9,actor
nm2354124,tt0125481,6,actor
nm0265252,tt0332024,3,actor
nm2132110,tt6006538,3,actor
nm15899972,tt31608769,5,actor
nm0181416,tt0032591,9,actor
nm1483470,tt0327451,1,actress
nm0841381,tt0176000,2,actress
nm0345300,tt0022398,7,actor
nm6112379,tt3630340,8,actress
nm6331674,tt3572976,8,actor
nm5606446,tt3057850,1,actor
nm2782609,tt32857731,10,actress
nm1050352,tt0354017,5,actress
nm0098961,tt18232486,2,actor
nm0117688,tt0127333,2,actress
nm9384165,tt7703930,3,actress
nm0595934,tt3895804,3,actor
nm6064380,tt7367960,9,actor
nm0557983,tt9817924,3,actor
nm0433564,tt0089577,5,actress
nm0516706,tt0138705,10,actor
nm0088127,tt8563452,4,actress
nm0847104,tt2288066,5,actor
nm3132907,tt5009276,5,actor
nm0176662,tt0387491,7,actor
nm0063224,tt6761512,10,actor
nm4168574,tt0491892,2,actor
nm17415534,tt37365629,9,actress
nm2652280,tt0791246,9,actor
nm0474871,tt14690408,1,actor
nm4520213,tt1972657,7,actor
nm1794929,tt0350030,10,actor
nm2075924,tt6341668,2,actress
nm5307040,tt2433784,5,actor
nm3813546,tt0403406,7,actress
nm0058496,tt3820696,5,actor
nm1220642,tt0290402,4,actor
nm18395772,tt41670380,3,actress
nm13716433,tt20601972,3,actress
nm8912018,tt13422392,5,actor
nm0041635,tt0057942,2,actress
nm1234792,tt4321314,9,actor
nm0167299,tt1951216,8,actor
nm3084829,tt2222266,5,actress
nm1158923,tt0064522,8,actress
nm17594407,tt33529379,8,actor
nm0543475,tt0055787,7,actor
nm8086433,tt5651372,6,actress
nm1830312,tt2609912,4,actor
nm0746122,tt0372472,8,actor
nm6266896,tt3388096,6,actor
nm0255420,tt0019785,5,actor
nm0652743,tt26231170,2,actor
nm5776182,tt26507543,3,actress
nm1166542,tt1408061,10,actor
nm0020612,tt0111503,10,actor
nm0802794,tt0191476,9,actress
nm0793548,tt8955832,1,actor
nm0263819,tt0205306,5,actress
nm0271007,tt6123198,2,actress
nm14173687,tt38693953,4,actress
nm0096154,tt0021299,3,actress
nm17210162,tt36520140,2,actor
nm0818362,tt1918808,1,actor
nm1690041,tt0926285,2,actress
nm10730354,tt19410160,6,actress
nm14109169,tt22490462,10,actor
nm0178049,tt0029651,7,actor
nm0477333,tt0104224,1,actor
nm5659021,tt5046974,10,actor
nm14850201,tt43631169,10,actor
nm0167407,tt0020480,2,actress
nm0484929,tt6680576,6,actress
nm0112462,tt0183171,2,actress
nm0910400,tt0004181,2,actor
nm1061903,tt0346082,6,actor
nm1531306,tt32316970,5,actress
nm0408371,tt0256414,2,actor
nm0383153,tt1422177,5,actress
nm1356669,tt0231259,6,actor
nm12694265,tt14918002,1,actor
nm0867391,tt0055269,5,actor
nm0846548,tt0443448,2,actor
nm7011965,tt4305756,5,actress
nm0256463,tt11058466,6,actor
nm1798902,tt36398764,1,actress
nm2095779,tt9690184,10,actor
nm0000836,tt0120742,1,actor
nm13862340,tt37975886,3,actress
nm9566284,tt29567483,2,actress
nm0060605,tt0187235,8,actor
nm2201555,tt7985704,2,actress
nm13536847,tt22245562,7,actress
nm0000182,tt3181822,1,actress
nm1750654,tt2693578,4,actor
nm5477182,tt7650966,9,actress
nm0632862,tt0099867,7,actor
nm0513353,tt0184468,7,actor
nm1796924,tt26930711,1,actor
nm0220240,tt4707274,1,actor
nm3893101,tt1948607,3,actress
nm1721561,tt13344462,5,actor
nm0232701,tt7670458,10,actress
nm0364348,tt0450238,5,actor
nm0434595,tt1172632,4,actor
nm0238429,tt0112243,7,actor
nm0654767,tt0082182,9,actress
nm0079813,tt2426412,1,actor
nm1860037,tt4294604,4,actress
nm1816136,tt2849498,10,actor
nm2914880,tt1179055,8,actress
nm14111972,tt25472912,3,actress
nm1028496,tt1291529,1,actor
nm0465306,tt0054282,8,actress
nm3554943,tt1483795,2,actor
nm3743362,tt0075150,10,actress
nm3886802,tt1594471,2,actor
nm1339257,tt8571242,2,actress
nm0706691,tt14273422,3,actor
nm0047440,tt0053582,5,actress
nm0815356,tt0219645,8,actor
nm2847911,tt14726882,4,actor
nm4680369,tt2062555,2,actor
nm1462358,tt1176931,6,actress
nm0876905,tt0239829,2,actress
nm18337803,tt30421827,4,actress
nm0465531,tt0934442,4,actor
nm0831124,tt0064667,9,actor
nm1006975,tt1538231,3,actor
nm6435977,tt10816616,9,actor
nm18064524,tt37721527,2,actor
nm0093872,tt9856606,4,actor
nm6875905,tt28608909,2,actor
nm0618918,tt0290689,5,actress
nm13706070,tt0369205,4,actress
nm0643877,tt2349848,8,actor
nm5414418,tt2566292,5,actor
nm0354754,tt0111421,2,actor
nm0461014,tt0175092,10,actor
nm3224455,tt27443809,8,actor
nm4909519,tt4503598,10,actress
nm0363039,tt0395923,2,actor
nm14999812,tt29468874,2,actor
nm0235096,tt0081203,8,actor
nm1328851,tt13198640,10,actor
nm0635329,tt0048603,6,actor
nm0869827,tt0438318,3,actor
nm5857790,tt5095010,1,actress
nm0348481,tt1625331,4,actress
nm2851886,tt5476492,9,actress
nm5782889,tt4472020,10,actor
nm0597939,tt0182925,6,actress
nm0232574,tt0042267,2,actress
nm3266654,tt4075844,4,actor
nm0192418,tt0246047,2,actor
nm0005350,tt29120329,1,actor
nm0218225,tt0049391,7,actress
nm1288272,tt0344207,10,actor
nm12440007,tt14335080,3,actress
nm0897227,tt0269145,2,actress
nm5491358,tt2554722,6,actor
nm0938860,tt0318847,3,actor
nm0040314,tt0777888,6,actress
nm11549808,tt12206364,6,actress
nm1621385,tt8451354,10,actress
nm3369322,tt1407248,8,actress
nm5097044,tt7401588,3,actress
nm4520917,tt13288240,4,actor
nm9051932,tt6506096,9,actor
nm6238406,tt4528454,9,actress
nm0994763,tt2325825,3,actor
nm2270922,tt10959824,8,actor
nm0261825,tt0402404,1,actor
nm10180701,tt27116571,3,actress
nm3416607,tt1418704,6,actress
nm0945856,tt33085677,1,actor
nm1078622,tt2234544,11,actress
nm0815195,tt3856040,4,actor
nm0612219,tt0126378,6,actor
nm0197950,tt0185955,6,actor
nm0401341,tt0068914,10,actor
nm9230053,tt35427591,8,actor
nm1800921,tt0012741,1,actress
nm4241285,tt1198059,4,actor
nm0619227,tt2700210,1,actor
nm0482285,tt4491532,5,actress
nm8938363,tt12268748,2,actor
nm0007958,tt8306918,1,actress
nm0449489,tt0253164,8,actor
nm9286057,tt3572960,2,actress
nm0537826,tt0174997,9,actress
nm1795625,tt2180471,2,actor
nm0853623,tt0025510,4,actress
nm0001296,tt0051657,4,actor
nm13403805,tt16984006,4,actor
nm0261795,tt0059395,2,actor
nm0032162,tt0136409,2,actress
nm2144988,tt12621548,9,actress
nm0304262,tt1440179,1,actor
nm12879450,tt27075169,4,actor
nm1367801,tt0304003,3,actor
nm2927506,tt1186361,9,actor
nm0410332,tt0017958,4,actor
nm0963293,tt2936884,9,actor
nm0293466,tt0045479,10,actress
nm9712725,tt6282098,8,actor
nm0000668,tt39371733,1,actress
nm0175413,tt0021489,4,actor
nm0894969,tt33059549,2,actor
nm4498957,tt1964822,4,actor
nm0586486,tt33054647,2,actress
nm1505137,tt0404079,4,actor
nm0939429,tt0801816,10,actor
nm4151068,tt3751082,6,actor
nm0668514,tt0013988,5,actor
nm3022443,tt1877669,4,actor
nm5246174,tt12524030,10,actor
nm5157126,tt7998242,6,actor
nm2956731,tt2545090,4,actor
nm14526024,tt0317069,9,actor
nm5463331,tt11422894,8,actor
nm1137952,tt0463379,11,actress
nm0958235,tt0187827,9,actress
nm0289147,tt0048571,10,actor
nm0711832,tt0389068,9,actress
nm0000200,tt4287320,6,actor
nm4532292,tt4558742,3,actress
nm0501643,tt0124785,10,actor
nm0176328,tt0047461,4,actor
nm9136713,tt7331148,5,actress
nm0406565,tt0276179,3,actress
nm3644424,tt1527725,2,actress
nm8337120,tt10187792,5,actor
nm1273486,tt32593181,4,actress
nm0757293,tt0055752,6,actress
nm2042941,tt3745790,6,actor
nm3101455,tt1332129,3,actor
nm12098810,tt37430901,6,actor
nm6199538,tt5545098,3,actor
nm0738139,tt0035906,5,actress
nm0655833,tt0047055,1,actress
nm4907734,tt39215355,5,actress
nm1719891,tt0104610,6,actor
nm5394144,tt2556284,1,actress
nm8024819,tt4823356,1,actor
nm0926086,tt1365483,9,actor
nm1258784,tt16928640,10,actress
nm2571223,tt0479602,6,actor
nm0767800,tt0259387,1,actress
nm1367210,tt4131244,5,actor
nm10322073,tt22042786,2,actor
nm0130471,tt0263629,4,actor
nm1069919,tt0310114,1,actor
nm0400673,tt5566946,8,actor
nm0151755,tt0079881,7,actor
nm0555529,tt0028444,10,actor
nm0848308,tt11369288,3,actor
nm0657992,tt0048747,7,actress
nm1459463,tt14106424,2,actor
nm1585187,tt11657892,8,actress
nm0020251,tt0013511,6,actor
nm0000048,tt0027473,1,actor
nm3136318,tt12572040,8,actor
nm4534107,tt1734575,4,actor
nm12288532,tt40923113,2,actor
